,distance_km,fare_per_km,day_of_week,year,hour,fare_amount
72079,0.6924181006175111,4.759033542766253,4,2012,22,3.3
72080,5.065131905824065,2.3884099792367715,2,2009,21,12.1
72081,2.286821734629632,5.026615415847379,2,2012,11,11.5
72082,6.146862127307033,2.9278470510991426,5,2014,15,18.0
72083,5.498745625441595,2.1273711180161285,3,2009,20,11.7
72084,2.174869507447691,4.825657036904096,0,2013,15,10.5
72085,1.6836240206591893,12.16888738887767,1,2014,17,20.5
72086,3.618975533453265,3.2320660435068795,3,2011,9,11.7
72087,3.0906596398806885,3.7843751780035912,5,2010,12,11.7
72088,2.464922805568251,2.838693889441081,4,2013,0,7.0
72089,1.3667010418522818,6.214808455865782,1,2013,15,8.5
72090,10.428175489265888,2.1574092816021624,5,2011,1,22.5
72091,2.414519603547584,3.311916818332046,4,2012,1,8.0
72092,2.4944694801627794,2.765010774465538,3,2009,10,6.9
72093,2.2329950305318116,7.085960256693859,5,2015,22,15.83
72094,1.7643222488502746,6.5143913568696945,2,2015,9,11.5
72095,7.483449385622017,3.2734538958958908,3,2013,14,24.5
72096,0.766052721663602,12.124329576498916,3,2012,16,9.3
72097,0.6762067694429272,5.463619336002258,5,2011,8,3.7
72098,5.928521018605303,2.2767437635587244,3,2015,7,13.5
72099,2.6795119003843473,3.9171622399790316,5,2011,22,10.5
72100,2.135228117369205,3.978975808289552,1,2012,23,8.5
72101,8.213377458402036,2.3008438674397933,3,2011,15,18.9
72102,4.009504756247303,2.5183862415988605,1,2011,18,10.1
72103,4.468527301168037,3.8035342116731963,1,2013,18,17.0
72104,5.679218464441612,3.697040902821047,6,2014,18,21.0
72105,1.7950214642911577,3.6191104222495354,5,2014,8,6.5
72106,0.31404906183495834,10.474559044167979,4,2010,23,3.3
72107,5.2514556292935,2.1513746707309065,4,2012,19,11.3
72109,1.2312217074015284,4.869253612365439,2,2014,22,6.0
72110,1.940152891469136,3.9667148496336924,0,2011,13,7.7
72111,0.826361627599186,6.043306618544609,6,2013,20,5.0
72112,2.0308054623153105,4.577209862110686,1,2009,9,9.3
72113,11.020772481643206,2.4950614836045046,3,2014,21,27.5
72114,0.3844489677448907,8.561444642871905,1,2009,15,3.3
72115,0.7812031049559731,7.670642013544186,5,2012,10,6.0
72116,1.5443068271484863,6.018222295154836,4,2010,13,9.3
72117,0.992028677618809,22.25514781002474,3,2010,9,22.1
72118,2.2270915703033376,3.635398162247545,5,2011,23,8.1
72119,2.1918310928304914,4.423505317721168,4,2011,0,9.7
72120,2.748376033227267,5.855874134867442,4,2009,11,16.1
72121,2.1764898713403293,6.888665796992626,2,2014,7,15.0
72122,0.8152774711184781,5.512831309473749,0,2012,14,4.5
72123,2.073578340015078,5.302282294107078,1,2013,11,11.0
72124,3.188601064077668,2.414095006024397,4,2010,13,7.7
72125,1.096959319933955,3.6431222244560124,4,2013,20,4.0
72126,1.1335792867276266,6.08154941723033,1,2011,20,6.9
72127,1.6036827717149775,4.985409042218442,2,2013,8,8.0
72128,2.2274934011023424,5.609170749088498,3,2012,8,12.5
72129,1.5634624459172821,4.154781737946348,5,2012,13,6.5
72130,1.0219288866390799,4.790166808270875,5,2011,23,4.9
72131,2.7746295061515025,3.206479820262514,1,2010,7,8.9
72132,9.269698101584245,3.289935630067377,3,2015,19,30.5
72133,1.5010012920935047,4.06124817076406,2,2011,16,6.1
72135,4.088601023527048,2.6652966725344203,5,2011,14,10.9
72136,1.1114399100426977,6.292474709695849,2,2013,15,7.0
72137,1.8788901923075885,3.2448703785789608,1,2010,23,6.1
72138,11.644784485624239,3.24838571817107,1,2014,16,37.83
72139,0.9842780258014465,4.567238771350454,3,2012,15,4.5
72140,1.0009794461728003,5.988146785762756,5,2014,12,6.0
72141,6.2448749325874315,2.3215322363160404,6,2014,11,14.5
72142,1.13416900940369,6.078390039580631,1,2009,14,6.9
72143,3.0466028157011533,2.657826655845393,1,2010,10,8.1
72144,0.7077213186193001,6.913860033935435,0,2010,8,4.9
72145,3.0874042579840824,2.881747095443187,3,2012,9,8.9
72146,0.9358168643787844,6.93838918485977,5,2011,2,6.5
72147,2.25806076209051,3.7626256640101143,1,2012,7,8.5
72148,0.8092143273295663,6.788327254256016,0,2014,11,5.5
72149,0.9031626251871437,4.092184190022424,3,2009,18,3.7
72150,3.977397790998137,2.639253426029493,6,2014,23,10.5
72151,1.462404733967265,4.168361532809181,3,2012,16,6.1
72152,6.987124893279494,2.0749486051608357,4,2011,15,14.5
72153,0.8863547240694732,5.634725171766299,1,2015,17,5.0
72154,4.222171449786062,4.8541718572752925,6,2014,17,20.5
72155,3.2059591742057947,3.274129613015835,3,2012,0,10.5
72156,1.2995860609244934,5.382189007180504,3,2013,9,7.0
72157,2.478851828014646,2.7824243053763813,1,2010,13,6.9
72158,2.2688773123743684,3.0398118710576334,4,2010,13,6.9
72159,4.4241851936934715,3.7286575087331677,0,2015,6,16.5
72160,0.905920008889013,5.402902077331555,2,2010,14,4.9
72161,1.5248723919001708,3.9977130672137418,5,2011,23,6.1
72162,2.276575821123359,3.38078755867814,5,2011,18,7.7
72164,1.2472964841011818,3.6049128210436017,3,2013,18,4.5
72165,2.769218789062441,3.790314339595409,1,2010,11,10.5
72166,7.793298405221869,2.437679315340398,4,2012,2,19.0
72167,2.8129971174911637,3.8734936621818443,1,2009,11,10.9
72168,1.6701798511013621,3.8894676690341186,1,2009,20,6.5
72169,1.4108005163957076,7.0831536636137225,1,2012,17,10.0
72170,1.699263301020135,4.293452664431502,1,2010,9,7.3
72171,1.0692090281360365,5.699821100018432,5,2010,14,6.1
72172,3.6702215874793174,2.587694524460115,2,2013,18,9.5
72173,0.718863722492755,6.806843916279329,0,2012,14,4.9
72174,3.4499319895911276,5.215982248938111,2,2015,17,18.0
72175,1.745300529205614,3.4930986379388367,0,2009,19,6.1
72176,2.5055492486369486,3.71028018103267,1,2010,18,9.3
72177,5.476604733877676,2.2089947317966176,6,2011,22,12.1
72178,1.0036329799399164,5.474636120674574,6,2014,2,5.5
72179,2.5258423945090747,3.522182475385106,4,2009,0,8.9
72180,1.4992332389174996,3.9993781262501082,1,2012,9,6.0
72181,1.9689236883233738,3.5026737537598094,5,2012,5,6.9
72182,2.5423608286188757,3.971123517493432,2,2011,20,10.1
72183,9.648193225239144,2.083075707036828,6,2010,2,20.1
72184,19.864253967547135,2.6176358019358714,2,2013,8,52.0
72185,1.2933386164341232,4.403793510931,5,2011,18,5.7
72186,1.9171617343223213,4.014260039818998,0,2009,12,7.7
72187,2.018279882072487,4.952260500776398,3,2013,12,10.0
72188,3.2340610687421347,4.79125422075162,6,2012,12,15.5
72189,0.9725558202076305,6.1629748140382725,3,2013,8,6.0
72190,3.03948655021054,3.979626221060616,3,2010,18,12.1
72191,1.4117495376383562,5.662716417075117,0,2014,10,8.0
72192,2.4284813711441577,2.8812733792247065,6,2012,13,7.0
72193,1.0923881224036156,7.042330021907451,0,2011,19,7.7
72194,2.68243015032302,3.3539162548787114,5,2013,15,9.0
72195,1.0831077056355782,4.150879083883821,2,2011,6,4.5
72196,0.7990539872664115,11.624215550472815,5,2010,17,9.3
72197,3.630348175912947,3.029177998673873,3,2014,7,11.0
72198,2.160158299807109,4.48833387210264,2,2012,14,9.7
72199,4.2734294468471905,2.550047938688008,1,2010,0,10.9
72200,3.219628845436315,2.2666380853988257,5,2010,11,7.3
72201,1.5066036788120798,4.311477937704219,2,2012,14,6.5
72203,10.287141669793979,4.406043526119887,3,2013,19,45.33
72204,3.05997785191483,3.070914085222708,6,2009,5,9.4
72205,1.2148645646593104,5.674974171102195,3,2009,14,6.9
72206,1.7990607672496637,3.8332039259666777,2,2011,12,6.9
72207,3.3229481821611406,3.6101645821078736,0,2012,8,12.0
72208,1.228540201420077,4.0665608121029075,3,2013,9,5.0
72209,2.5131603468131325,3.579723946966273,6,2014,19,9.0
72210,2.4326190352901937,2.670919279370658,5,2010,21,6.5
72211,2.8949833913446694,2.6588550276266325,1,2009,19,7.7
72212,21.62796960388298,2.080542939591597,6,2011,11,45.0
72213,0.9974405672566152,7.010933078604455,4,2013,14,7.0
72214,6.241820805119465,2.6430359792594187,2,2009,16,16.5
72215,4.028564565181449,3.6976699985768966,3,2011,21,14.9
72216,0.716292929964743,6.831239784059839,4,2012,10,4.9
72217,3.375569910921855,2.9912012090525755,0,2010,13,10.1
72218,6.013840817520671,3.325108777898471,6,2014,3,20.0
72219,3.1531456374038562,3.17043064892555,3,2012,16,10.0
72220,6.812299332826264,2.5978603221969054,6,2011,15,17.7
72221,1.955657470587784,4.59968090239953,3,2015,18,9.0
72222,3.8936529556174335,5.16092196892893,5,2011,14,20.1
72223,0.9220412569604173,5.308538446196589,0,2012,9,4.9
72224,5.207845966779164,3.263678770388323,6,2014,22,17.0
72225,7.755985495484544,2.127114973929614,1,2010,23,16.5
72226,1.6214180262856448,6.471821583515467,4,2014,11,10.5
72227,3.011520376903153,2.4232201235778335,6,2011,0,7.3
72228,1.5299419117141617,3.2006439712095798,4,2010,19,4.9
72229,1.3177095410226078,4.92906117518457,2,2010,19,6.5
72230,5.659279362675415,3.8867339561136736,3,2012,18,22.0
72231,1.4327625473844159,3.9755536998775676,5,2010,12,5.7
72232,2.4523115998515657,2.9755698381084885,4,2009,0,7.3
72233,2.5823974199107607,3.483784543034378,5,2012,2,9.0
72234,3.523788544183913,3.319348055447359,3,2011,17,11.7
72235,1.1383543254532609,5.70498558243868,5,2010,14,6.5
72236,8.38443155399826,1.9676983699345363,0,2009,10,16.5
72237,3.313086174740877,2.7156807413747157,5,2012,19,9.0
72238,1.1188323719445485,5.447243849012482,6,2010,20,6.1
72239,1.54574982029688,3.9437534887375505,3,2010,8,6.1
72240,4.349491489254591,2.7812949479124716,0,2012,8,12.1
72241,0.9436721394055466,5.610412098461089,4,2009,10,5.3
72242,7.070015454713543,1.9799136474334236,0,2013,0,14.0
72243,2.9282583207927395,4.608675139427963,4,2014,11,13.5
72244,1.3014055081809954,5.374670143845253,4,2014,7,7.0
72245,2.1124354275785446,4.731632615554967,6,2013,23,10.0
72246,1.140936667638502,4.378526534523042,3,2014,20,5.0
72247,0.9919296770752007,14.099689356892586,3,2014,11,14.0
72248,2.861104540601289,2.7951459796501035,6,2013,11,8.0
72249,1.9944509754763469,7.015957882231595,4,2014,10,14.0
72250,3.350469486885941,3.431330658088541,6,2015,0,11.5
72251,1.472379038341597,6.583506177010708,2,2010,12,9.7
72252,2.044705764297814,2.786324455587834,3,2010,23,5.7
72253,2.2416484311068063,3.7901616152135915,2,2012,9,8.5
72254,1.5158660414777718,4.944404973753185,2,2014,14,7.5
72255,0.4325720618762895,7.611191518473771,6,2009,0,3.3
72256,8.209613917736496,3.0813773797531954,1,2012,5,25.3
72257,1.0800988397126265,4.624924027602399,2,2014,8,5.0
72258,1.204541519697276,5.806519216159202,6,2013,12,7.0
72259,3.6207671627036047,3.230467193055584,4,2011,9,11.7
72260,1.2262400684894572,6.111273737363661,3,2013,22,7.5
72261,1.3397824011084862,4.847915660756103,2,2009,18,6.5
72262,0.7153469717030766,7.39864927103626,3,2011,13,5.3
72263,1.1616828762666245,4.300398760541657,3,2014,22,5.0
72264,9.515529022866348,3.4497871987902275,1,2014,19,32.83
72265,2.8615565393450106,3.8427188594559394,2,2015,11,11.0
72266,2.537131000565718,3.3489209178349957,6,2011,13,8.5
72267,4.542673026949691,2.6410351116431396,4,2014,2,12.0
72268,17.324678993333233,3.1190696780653795,2,2015,21,54.04
72269,1.7027342958279017,3.580370492592453,4,2009,8,6.1
72270,1.5101093931745662,4.301475478452742,0,2011,16,6.5
72273,1.9247968925911063,3.582932357272756,6,2011,18,6.9
72274,0.6364491653590262,6.431885431508541,6,2010,12,4.1
72276,0.802751962021772,5.598742165033874,0,2010,19,4.5
72277,4.716605480645693,2.310494178607773,3,2011,21,10.9
72278,3.9299179619498585,3.4343123236546957,6,2014,15,13.5
72279,0.923733320563198,4.00115354094363,2,2009,10,3.7
72280,4.522794971069349,3.7579068257334143,2,2014,10,17.0
72281,3.074443812067641,3.414141386293376,6,2015,2,10.5
72282,1.2210524947508632,4.500624992481417,6,2013,7,5.5
72283,7.863263646700927,2.6703072205380014,3,2014,23,21.0
72284,3.869436744113616,3.6171628489451506,5,2013,17,14.0
72285,1.8499517892648103,3.24157551525595,6,2015,7,6.0
72286,0.6565599116233931,11.101650010837275,3,2010,23,7.3
72287,4.3567092900880064,3.6716538288576084,6,2012,4,16.0
72288,1.773499994903211,4.564666116238456,4,2010,11,8.1
72289,1.8054310767463468,4.262548457629978,4,2011,20,7.7
72290,2.1168387198568728,4.3912692278232175,2,2011,10,9.3
72291,14.69819519212773,2.9593456941980585,2,2013,1,43.5
72292,20.695323927823235,2.1742991729803745,0,2012,14,45.0
72293,1.802305173737716,4.159029824361191,5,2013,10,7.5
72294,1.4154852490945353,4.871212040090577,2,2011,22,6.9
72295,1.01858206491359,4.4135731245737215,5,2010,4,4.5
72296,1.3136804005699385,5.704808557843116,2,2013,19,7.5
72297,3.329064805854811,3.15309179014752,0,2012,21,10.5
72298,1.425271574302503,3.1550793559078385,6,2009,3,4.5
72299,3.3008992330639524,3.301130419381543,3,2009,20,10.9
72300,1.734745157771804,4.89703224113357,4,2012,7,8.5
72301,1.8655085147120767,3.2681340330992126,6,2011,11,6.1
72302,0.7178256361208426,13.216000546762558,2,2013,10,9.5
72303,3.551215931704161,3.969353291323026,2,2012,14,14.1
72304,1.4794586619924077,5.741463924808723,6,2014,14,8.5
72305,5.249106091276625,2.2285263948171012,5,2012,4,11.7
72306,1.3471787797749202,5.118015580360909,1,2010,10,6.9
72307,1.0343461990734004,5.312232763226748,2,2015,11,5.5
72308,0.8952295810952142,5.467349107147392,2,2012,9,4.9
72309,1.3195325874374526,3.104807892667168,6,2009,10,4.1
72310,2.3425094826338886,2.6029337816649933,0,2009,19,6.1
72311,1.3866612002919527,3.603184984164752,2,2012,21,5.0
72312,0.6320977721929089,7.897674292362647,0,2012,23,5.0
72313,1.1417527755790378,4.637923541524078,0,2010,14,5.3
72315,2.094926844997674,2.91040692310364,0,2009,22,6.1
72316,1.9565909638163452,4.955069868676622,3,2010,9,9.7
72317,2.958292969536807,3.379185536187455,0,2015,19,10.0
72318,4.009940815349204,2.4931806427388956,5,2014,16,10.0
72319,2.6247820638063093,3.998808638664893,0,2014,20,10.5
72320,2.0301569682303104,3.7909428569219803,0,2009,8,7.7
72321,3.9341987995150145,4.574101822306505,5,2014,23,18.0
72322,0.9952786448056177,7.026146787845441,4,2014,10,7.0
72323,1.2304392231739976,4.872347645818184,6,2015,1,6.0
72324,0.44271136492928626,11.268586732721719,2,2015,18,5.0
72325,3.483215348342667,1.9803597970148763,6,2009,9,6.9
72326,11.210299749409456,2.5777564284214485,2,2012,21,28.9
72327,1.6509888704035507,5.1453131145633,6,2015,1,8.5
72328,0.5214910612943839,7.655633361632391,2,2013,18,4.0
72329,1.1954306077456376,8.358194729606927,0,2012,16,10.0
72330,2.7427373770490053,3.4624305079145783,6,2014,12,9.5
72331,0.778492556191263,7.3124495605848985,2,2011,21,5.7
72332,6.582535944266462,3.1897752481003305,4,2014,0,21.0
72333,4.15062099172081,3.3962637794052757,3,2009,3,14.1
72334,3.6086995157426247,3.0196419265545265,5,2012,20,10.9
72335,1.0977110351263593,5.1878972885208725,4,2012,11,5.7
72336,1.1149207197916495,4.749441341128202,6,2012,0,5.3
72337,0.5808866373893308,11.170560694025625,5,2011,0,6.5
72338,1.5232488710916776,4.7892441572036,0,2010,13,7.3
72339,0.6626811324169017,5.273616845568875,2,2013,6,3.5
72340,0.7190253116403764,5.1387082373126365,4,2010,21,3.7
72341,0.8817446117973268,5.550869339234226,4,2011,23,4.9
72342,7.000178443145593,2.8709452506068645,5,2011,2,20.1
72343,1.1167446666668688,6.709940314334142,5,2013,14,7.5
72344,9.580498079806532,3.9179677005955216,4,2015,8,37.54
72345,10.607380476675713,2.9222179641990267,0,2012,22,31.0
72346,14.701925804192678,2.0744170518294145,3,2011,7,30.5
72347,2.1202368947524364,3.252819153329539,3,2012,23,6.9
72348,1.1302367585472992,5.3039294866134155,0,2014,6,6.0
72349,1.0391862460802903,5.76819778439646,2,2014,14,6.0
72350,2.3126313272430186,4.019655115528763,1,2009,22,9.3
72351,2.436428299808891,4.307819024183507,0,2014,22,10.5
72352,2.833775163349088,3.13957879801842,5,2012,17,8.9
72353,3.8705587890923123,2.092180550847078,4,2012,2,8.1
72354,20.630514538540304,2.5204160316423887,5,2014,22,52.0
72355,1.1765461938605846,5.859642735015222,2,2011,9,6.9
72356,3.0781678913912147,3.539917401215565,1,2009,18,10.9
72357,4.789134181458843,3.1105600460365768,6,2009,18,14.9
72358,1.54391560066827,4.207349577665185,3,2013,11,6.5
72359,8.651442237373352,2.6928813115166492,4,2009,1,23.3
72360,0.8210619282626447,6.082266831851778,3,2013,10,5.0
72361,2.269200962039433,2.3345950815027185,5,2012,12,5.3
72362,3.8301751531860453,5.35083862792125,3,2014,23,20.5
72363,1.656142116756108,4.405174381959412,6,2009,0,7.3
72364,1.4856819764307683,5.381110504350386,5,2013,12,8.0
72365,6.096586347700304,1.9187920158625775,0,2011,0,11.7
72366,8.63846846490148,2.0950362945975987,0,2009,0,18.1
72367,3.104387519354814,3.638837320486085,2,2010,18,11.3
72368,0.0,6500.0,0,2009,8,6.5
72369,1.1759449103168933,3.8234584818318913,2,2010,16,4.5
72370,2.912795216783736,3.05443565448085,4,2012,20,8.9
72371,8.191148486734102,2.355914328366157,1,2009,21,19.3
72372,3.2243810563241633,2.635347529971267,1,2011,23,8.5
72373,3.2990695188577814,3.0302391943128506,5,2013,14,10.0
72374,7.208295822681308,2.2887117418720737,5,2012,2,16.5
72375,1.476206159368287,6.837231171794714,0,2011,15,10.1
72376,3.1146848374802527,2.471366778620401,5,2011,20,7.7
72377,5.513667751991774,2.4117500089096646,3,2011,7,13.3
72378,1.2508836541816,9.98495344055889,1,2014,13,12.5
72379,1.2490763421259463,5.839643351369431,3,2010,14,7.3
72380,0.7005440678745045,6.41442242343211,4,2012,14,4.5
72381,5.6309082700267945,2.4325680290128053,6,2011,15,13.7
72382,1.9108483082290617,4.445959422310821,1,2010,20,8.5
72383,1.3225709050871652,4.306531654701658,6,2012,9,5.7
72384,4.120080186507598,2.741999545894826,6,2010,9,11.3
72385,3.067502750553158,2.509367149373395,0,2011,18,7.7
72386,1.3095200056519802,5.341391180455516,2,2015,19,7.0
72387,0.5541850254979198,6.304204615138911,6,2014,17,3.5
72388,2.787992409331951,3.9440767078440477,2,2014,8,11.0
72389,3.6762926752672365,4.215057480806469,3,2015,8,15.5
72390,5.133636409750035,2.3565446575776243,4,2011,21,12.1
72391,1.8836466248856283,4.510129319609628,0,2009,9,8.5
72392,2.72475587271206,2.678156203598923,0,2009,18,7.3
72393,0.8286629193678491,6.388136526624892,4,2011,9,5.3
72394,0.7275254881066369,5.078751615974235,6,2012,2,3.7
72395,6.644415619621003,3.084833390927796,2,2012,12,20.5
72396,1.252931348668747,4.784950951557261,1,2013,7,6.0
72397,0.7216830015291386,5.534930241248687,5,2014,17,4.0
72398,1.3406832770573804,4.099328130602301,2,2014,11,5.5
72399,1.9928571513601927,4.012323548125034,3,2012,16,8.0
72400,2.3191400137214533,3.6635720041594335,6,2014,12,8.5
72401,6.75797406350008,3.1069804089653985,3,2014,22,21.0
72402,1.1485458052829811,4.001580431905998,1,2009,3,4.6
72403,0.8288941378250583,7.229837790786758,1,2013,12,6.0
72404,1.9132144257836246,5.69424190580836,6,2009,0,10.9
72405,0.6499676065536231,5.069376673704215,6,2009,20,3.3
72406,2.294219187373538,4.792570600887798,2,2014,13,11.0
72407,1.181828792381554,5.495300792359513,0,2012,19,6.5
72409,0.6462129675218121,21.785719241672652,6,2010,5,14.1
72410,2.089220798052927,3.4924540061988014,0,2012,13,7.3
72411,2.1399008153623975,4.20383790571659,4,2015,8,9.0
72412,3.996148212434031,3.6275862763593505,1,2014,22,14.5
72413,1.7534791106133958,3.7048033006944663,2,2015,17,6.5
72414,7.122373919012142,2.2461266503638564,0,2013,22,16.0
72415,2.3303840497535564,3.0025083172118077,5,2014,20,7.0
72416,2.651597439939451,3.581395298419971,0,2013,20,9.5
72417,1.8688404016461224,2.6205445104760083,0,2012,10,4.9
72418,1.1895568119826077,4.787675768708524,6,2009,20,5.7
72419,1.2943781826218468,5.017839644978421,1,2013,15,6.5
72420,7.7008113532817255,4.479465727929004,5,2011,14,34.5
72421,1.9226029165717502,3.898933576876936,1,2012,21,7.5
72422,3.6403468572908673,4.091892528767633,4,2009,23,14.9
72423,2.493371236126115,4.209477662317432,4,2010,18,10.5
72424,2.7096692701445355,3.2833219817795936,1,2010,21,8.9
72425,9.023684045702916,3.693204086836703,3,2014,18,33.33
72426,3.9521773571976344,3.4149745331866432,0,2012,16,13.5
72427,0.4473591855008979,8.252312252433134,4,2009,15,3.7
72428,3.3355384385144187,3.656484175087761,6,2009,3,12.2
72429,7.685263049658408,2.5369935785461593,3,2013,20,19.5
72430,3.538302394067197,3.107957098675405,3,2013,6,11.0
72431,2.7841877292410095,3.19547580457901,6,2010,10,8.9
72432,4.178789820194707,2.7991838114613565,2,2010,18,11.7
72433,3.7035092053318253,3.1043248545443705,0,2013,21,11.5
72434,0.9248721328827334,5.400313739255047,0,2013,1,5.0
72435,2.6248671430925237,4.56991894337328,1,2014,13,12.0
72436,0.8425362224661707,4.860490742191486,6,2011,13,4.1
72437,2.27556982234554,4.392573380287121,5,2013,9,10.0
72438,0.896910360370401,5.5684845845162405,3,2013,19,5.0
72439,1.804155972843258,4.154765634011631,6,2013,1,7.5
72440,2.3715445670521103,4.21488394311809,4,2015,18,10.0
72441,1.1809291622730813,5.161053804839289,1,2010,9,6.1
72442,4.939826382995176,3.6835943198973498,5,2009,21,18.2
72443,1.6826346905746175,5.048601129202789,1,2013,20,8.5
72444,1.3777921411902128,4.3516348989490385,5,2013,10,6.0
72445,3.0976874684818547,3.130357642925615,6,2011,13,9.7
72446,1.9088374414096843,2.775105296965996,4,2011,11,5.3
72447,2.225528853852161,4.7158607362459035,1,2011,9,10.5
72448,0.5579702466620735,10.912924321869614,5,2011,19,6.1
72449,0.6505984894445198,6.906093357945317,6,2013,22,4.5
72450,2.0304620261054938,3.6919223217665627,0,2013,20,7.5
72451,1.1786789756175475,5.509973589719466,5,2013,13,6.5
72452,1.8334548021496895,4.6335292589598565,6,2013,18,8.5
72453,2.655212217996199,3.3882834884290407,4,2014,22,9.0
72454,1.5632172042388408,3.516135729165784,2,2013,18,5.5
72455,0.9791261988727413,6.121660666657717,2,2015,19,6.0
72456,1.103405737419938,4.436775212203403,5,2009,10,4.9
72457,4.177250571740482,2.60874732447162,4,2011,21,10.9
72458,3.8705133962225724,3.0995630834464825,3,2013,15,12.0
72459,2.624604282565479,3.046917638397206,5,2012,19,8.0
72460,0.9415594850118364,6.365645983526073,0,2013,13,6.0
72461,1.0566842527902394,7.09096309244892,5,2012,13,7.5
72462,1.2584559739821009,4.366964875008934,0,2015,22,5.5
72463,2.4979649554578747,3.561474513903014,0,2011,22,8.9
72464,1.9082741540753718,3.6139388286757335,2,2012,16,6.9
72467,1.7910693562200088,5.301134114607172,5,2013,17,9.5
72468,5.035090999205751,2.8792172346144684,0,2010,8,14.5
72469,4.841609103183111,2.746453351202296,1,2010,22,13.3
72470,1.6697323881718913,3.6510934026212274,2,2009,6,6.1
72471,0.4805090652060583,28.036855327371196,1,2013,10,13.5
72472,3.6546496449780483,2.544007468761642,4,2009,21,9.3
72473,3.5762735769784286,3.298601503653227,3,2009,21,11.8
72474,1.484694873078851,4.711600024232221,5,2015,0,7.0
72475,4.328638799110247,4.272873756536411,2,2012,13,18.5
72476,5.469007030689177,2.6873822862615073,4,2009,16,14.7
72477,0.4275502815531113,8.167069654733703,3,2014,17,3.5
72478,4.880039527662223,2.8682414720589873,5,2015,11,14.0
72479,1.0019182896595804,4.486905908882598,5,2009,9,4.5
72480,1.8992387601935943,5.525621421873466,4,2012,8,10.5
72481,3.7325158614303477,3.0802065470787188,4,2013,4,11.5
72482,0.9604559977288992,6.240535203038812,2,2012,9,6.0
72483,3.781941900161895,2.9077898340255355,6,2015,10,11.0
72484,0.7909557138778265,6.313484343104746,6,2015,14,5.0
72485,2.982740815494382,2.714713006551105,1,2012,2,8.1
72486,3.198798113025837,3.1564491393643266,2,2009,22,10.1
72487,2.2097361742307338,4.523380092371124,4,2014,21,10.0
72488,1.95481152386406,4.090373690095941,6,2012,12,8.0
72489,2.196379043790538,5.142490109720532,5,2009,18,11.3
72490,17.441159686530852,3.915799489712416,3,2012,14,68.3
72491,1.304113866389064,4.367435016050002,2,2012,18,5.7
72492,1.5748889362867255,3.109356178072989,3,2009,14,4.9
72493,1.7425650470504725,4.5883002836821705,6,2015,16,8.0
72494,7.499875517301254,2.253070319727218,0,2011,21,16.9
72495,4.953615035468101,3.330228460109034,6,2014,13,16.5
72496,2.382410613007315,3.9858847435495766,5,2014,19,9.5
72497,2.4525145987747785,5.5023108510304155,2,2013,22,13.5
72498,0.7137178153364159,6.995767969833678,2,2014,7,5.0
72499,2.870316211474087,3.0996237768709163,6,2009,2,8.9
72500,2.6235984900526605,3.2385906005110345,5,2014,18,8.5
72501,2.1094383252757973,5.4491049855707825,3,2012,22,11.5
72502,5.981870966408385,2.156155476597898,4,2011,9,12.9
72503,5.418115229196869,2.085211242440161,2,2011,7,11.3
72504,3.751070754865587,2.372023498879576,2,2009,10,8.9
72505,2.937948656940909,3.5727061700115694,6,2015,2,10.5
72506,7.700072751351191,2.350321907662055,0,2010,20,18.1
72508,0.6946905189652053,15.092918063075047,1,2014,11,10.5
72510,1.2423126095673762,6.514853897298187,1,2011,12,8.1
72511,1.5190394619638998,5.0656579599924045,4,2012,23,7.7
72512,4.551789755093792,2.6357465741909243,5,2014,22,12.0
72513,1.2616623297681573,3.8806891474300262,2,2009,16,4.9
72514,4.203726990773251,2.6874515336659055,3,2011,21,11.3
72515,1.4881412500712272,5.43937655317289,4,2009,12,8.1
72516,0.9027974945325221,5.53221272491598,5,2015,23,5.0
72517,1.5073401078240185,4.5745650892716565,5,2011,21,6.9
72518,4079.1924178893596,0.0017895694692940394,4,2011,21,7.3
72519,8.830730901112927,4.08074027657007,4,2015,6,36.04
72520,4.442136728875913,3.826125783957339,1,2015,17,17.0
72521,5.240537734453263,2.461109821876648,0,2011,0,12.9
72522,2.8689945941607924,2.404185713115467,2,2011,5,6.9
72523,0.9587946382869186,5.52201459414241,5,2009,21,5.3
72524,1.7720276970985513,3.948048872251156,5,2014,7,7.0
72525,4.4885249237980736,2.5169701008008576,4,2011,20,11.3
72526,2.65351842491266,3.35277386529831,6,2010,23,8.9
72527,2.1860647969306224,3.7035939727838554,5,2009,23,8.1
72528,4.061165396921608,3.4710551201793174,3,2012,22,14.1
72529,5.074497107602566,2.8568630210192634,1,2009,18,14.5
72530,0.8061177583636495,11.150789220951598,1,2013,16,9.0
72531,1.7589723695598671,4.3750686847007785,1,2009,12,7.7
72532,3.0997167830737777,3.2573113594682286,6,2012,21,10.1
72533,5.089949668660727,2.6124791768956586,1,2012,23,13.3
72534,2.139944768353765,3.9702098464389155,5,2010,17,8.5
72535,16.785471155685872,2.56158662539596,0,2012,19,43.0
72536,10.405142775042076,2.2582815273649732,6,2015,21,23.5
72538,1.468009123477799,3.0632893479561893,2,2012,8,4.5
72539,2.565718235308988,4.285628180249319,2,2012,7,11.0
72540,4.997208647325426,3.7013260760731685,4,2014,17,18.5
72541,1.429525713562354,3.495218542803257,0,2014,8,5.0
72542,2.8848145901210973,3.6384873913744364,1,2013,14,10.5
72543,2.266853573698263,7.275602001540563,4,2014,12,16.5
72544,2.321247089704449,4.090865283938868,3,2013,16,9.5
